u,v,key,osmid,name,highway,oneway,reversed,length,travel_time,regulated_max_speed,computed_max_speed,capacity,lanes,width,access,bridge,service,geometry
4636658526,4636658527,0,469305837,Gang Sawo,living_street,False,True,11.605,2.1,20,10.0,500.0,1,1,,,,"LINESTRING (112.7334652 -7.3375421, 112.733496 -7.3374423)"
4636658527,4636658526,0,469305837,Gang Sawo,living_street,False,False,11.605,2.1,20,10.0,500.0,1,1,,,,"LINESTRING (112.733496 -7.3374423, 112.7334652 -7.3375421)"
4636658527,4636658528,0,469305837,Gang Sawo,living_street,False,True,18.488,3.3,20,10.0,500.0,1,1,,,,"LINESTRING (112.733496 -7.3374423, 112.733543 -7.3372827)"
4636658528,4636658527,0,469305837,Gang Sawo,living_street,False,False,18.488,3.3,20,10.0,500.0,1,1,,,,"LINESTRING (112.733543 -7.3372827, 112.733496 -7.3374423)"
4636658528,4636658529,0,469305837,Gang Sawo,living_street,False,True,9.796,1.8,20,10.0,500.0,1,1,,,,"LINESTRING (112.733543 -7.3372827, 112.7335704 -7.3371989)"
4636658529,4636658528,0,469305837,Gang Sawo,living_street,False,False,9.796,1.8,20,10.0,500.0,1,1,,,,"LINESTRING (112.7335704 -7.3371989, 112.733543 -7.3372827)"
4636658529,4636658530,0,469305837,Gang Sawo,living_street,False,True,13.181,2.4,20,10.0,500.0,1,1,,,,"LINESTRING (112.7335704 -7.3371989, 112.7336065 -7.3370859)"
4636658530,10285811753,0,159882665,Gang Kurmah,living_street,False,True,3.733,0.7,20,10.0,500.0,1,1,,,,"LINESTRING (112.7336065 -7.3370859, 112.7336164 -7.3370538)"
4636658530,9186981525,0,159882783,Jalan Siwalankerto V,residential,False,False,14.53,1.7,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7336065 -7.3370859, 112.7334844 -7.3370368)"
4636658530,4636657843,0,159882783,Jalan Siwalankerto V,residential,False,True,23.361,2.8,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7336065 -7.3370859, 112.7338116 -7.3371384)"
4636658530,4636658529,0,469305837,Gang Sawo,living_street,False,False,13.181,2.4,20,10.0,500.0,1,1,,,,"LINESTRING (112.7336065 -7.3370859, 112.7335704 -7.3371989)"
4636658534,4636658535,0,469305842,Gang Belimbing,living_street,False,True,12.087,2.2,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7339924 -7.3384195, 112.7340262 -7.3383161)"
4636658535,4636658534,0,469305842,Gang Belimbing,living_street,False,False,12.087,2.2,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7340262 -7.3383161, 112.7339924 -7.3384195)"
4636658535,4636658536,0,469305842,Gang Belimbing,living_street,False,True,4.911,0.9,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7340262 -7.3383161, 112.734039 -7.3382738)"
4636658536,4636658535,0,469305842,Gang Belimbing,living_street,False,False,4.911,0.9,20,15.0,1000.0,1,2,,,,"LINESTRING (112.734039 -7.3382738, 112.7340262 -7.3383161)"
4636658536,4636658537,0,469305842,Gang Belimbing,living_street,False,True,8.073,1.5,20,15.0,1000.0,1,2,,,,"LINESTRING (112.734039 -7.3382738, 112.7340641 -7.3382056)"
4636658537,4636658536,0,469305842,Gang Belimbing,living_street,False,False,8.073,1.5,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7340641 -7.3382056, 112.734039 -7.3382738)"
4636658537,6722325579,0,469305842,Gang Belimbing,living_street,False,True,7.843,1.4,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7340641 -7.3382056, 112.7340854 -7.3381383)"
4636658538,6722325577,0,469305842,Gang Belimbing,living_street,False,False,0.475,0.1,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7340985 -7.3381323, 112.7340942 -7.3381321)"
4636658538,4636658539,0,469305842,Gang Belimbing,living_street,False,True,24.009,4.3,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7340985 -7.3381323, 112.7343087 -7.3381885)"
4636658539,4636658538,0,469305842,Gang Belimbing,living_street,False,False,24.009,4.3,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7343087 -7.3381885, 112.7340985 -7.3381323)"
4636658539,4636658540,0,469305842,Gang Belimbing,living_street,False,True,28.934,5.2,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7343087 -7.3381885, 112.7345491 -7.3382927)"
4636658540,4636658439,0,159882783,Jalan Siwalankerto V,residential,False,False,16.972,2.0,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7345491 -7.3382927, 112.7345791 -7.338143)"
4636658540,1719641974,0,159882783,Jalan Siwalankerto V,residential,False,True,6.212,0.7,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7345491 -7.3382927, 112.7345464 -7.3383485)"
4636658540,4636658539,0,469305842,Gang Belimbing,living_street,False,False,28.934,5.2,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7345491 -7.3382927, 112.7343087 -7.3381885)"
4636658578,1719642205,0,315607850,Jalan Siwalankerto VIII,residential,False,False,62.902,7.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7363389 -7.3410881, 112.7357707 -7.3410388)"
4636658578,1719642214,0,315607850,Jalan Siwalankerto VIII,residential,False,True,44.59,5.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7363389 -7.3410881, 112.736742 -7.3411192)"
4636658585,4636658586,0,469305851,Gang K. Seger,living_street,False,True,22.757,4.1,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7368574 -7.3427802, 112.7370632 -7.3427952)"
4636658586,4636658585,0,469305851,Gang K. Seger,living_street,False,False,22.757,4.1,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7370632 -7.3427952, 112.7368574 -7.3427802)"
4636658586,4636658587,0,469305851,Gang K. Seger,living_street,False,True,10.737,1.9,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7370632 -7.3427952, 112.7371605 -7.3427985)"
4636658587,4636658586,0,469305851,Gang K. Seger,living_street,False,False,10.737,1.9,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7371605 -7.3427985, 112.7370632 -7.3427952)"
4636658587,4636658588,0,469305851,Gang K. Seger,living_street,False,True,8.307,1.5,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7371605 -7.3427985, 112.7372352 -7.3428081)"
4636658588,4636658587,0,469305851,Gang K. Seger,living_street,False,False,8.307,1.5,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7372352 -7.3428081, 112.7371605 -7.3427985)"
4636658588,4636658589,0,469305851,Gang K. Seger,living_street,False,True,10.229,1.8,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7372352 -7.3428081, 112.7373274 -7.3428181)"
4636658589,4636658588,0,469305851,Gang K. Seger,living_street,False,False,10.229,1.8,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7373274 -7.3428181, 112.7372352 -7.3428081)"
4636658589,4636658590,0,469305851,Gang K. Seger,living_street,False,True,22.034,4.0,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7373274 -7.3428181, 112.7375268 -7.3428306)"
4636658590,1719642304,0,159882779,Jalan Siwalankerto Selatan I,residential,False,False,64.074,7.7,30,15.0,1000.0,1,2,,,,"LINESTRING (112.7375268 -7.3428306, 112.7375743 -7.3422563)"
4636658590,1719642364,0,159882779,Jalan Siwalankerto Selatan I,residential,False,True,11.146,1.3,30,15.0,1000.0,1,2,,,,"LINESTRING (112.7375268 -7.3428306, 112.7375163 -7.3429303)"
4636658590,4636658589,0,469305851,Gang K. Seger,living_street,False,False,22.034,4.0,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7375268 -7.3428306, 112.7373274 -7.3428181)"
4636658596,1719641797,0,159882783,Jalan Siwalankerto V,residential,False,False,8.551,1.0,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7322928 -7.3363284, 112.7322245 -7.336292)"
4636658596,4636657884,0,159882783,Jalan Siwalankerto V,residential,False,True,10.628,1.3,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7322928 -7.3363284, 112.7323734 -7.3363808)"
4636658601,4636658602,0,469305858,Gang Manggis,living_street,False,True,26.341,4.7,20,10.0,500.0,1,1,,,,"LINESTRING (112.7353123 -7.3366471, 112.7352543 -7.3368769)"
4636658602,4636658601,0,469305858,Gang Manggis,living_street,False,False,26.341,4.7,20,10.0,500.0,1,1,,,,"LINESTRING (112.7352543 -7.3368769, 112.7353123 -7.3366471)"
4636658602,4636658603,0,469305858,Gang Manggis,living_street,False,True,30.63,5.5,20,10.0,500.0,1,1,,,,"LINESTRING (112.7352543 -7.3368769, 112.7351825 -7.337143)"
4636658603,4636658602,0,469305858,Gang Manggis,living_street,False,False,30.63,5.5,20,10.0,500.0,1,1,,,,"LINESTRING (112.7351825 -7.337143, 112.7352543 -7.3368769)"
4636658603,4636658604,0,469305858,Gang Manggis,living_street,False,True,20.687,3.7,20,10.0,500.0,1,1,,,,"LINESTRING (112.7351825 -7.337143, 112.7351276 -7.3373209)"
4636658604,4636658603,0,469305858,Gang Manggis,living_street,False,False,20.687,3.7,20,10.0,500.0,1,1,,,,"LINESTRING (112.7351276 -7.3373209, 112.7351825 -7.337143)"
4636658604,4636658605,0,469305858,Gang Manggis,living_street,False,True,4.591,0.8,20,10.0,500.0,1,1,,,,"LINESTRING (112.7351276 -7.3373209, 112.7351195 -7.3373614)"
4636658605,4636658604,0,469305858,Gang Manggis,living_street,False,False,4.591,0.8,20,10.0,500.0,1,1,,,,"LINESTRING (112.7351195 -7.3373614, 112.7351276 -7.3373209)"
4636658605,4636658606,0,469305858,Gang Manggis,living_street,False,True,15.44,2.8,20,10.0,500.0,1,1,,,,"LINESTRING (112.7351195 -7.3373614, 112.735081 -7.3374949)"
4636658606,4636658605,0,469305858,Gang Manggis,living_street,False,False,15.44,2.8,20,10.0,500.0,1,1,,,,"LINESTRING (112.735081 -7.3374949, 112.7351195 -7.3373614)"
4636658606,1719641945,0,469305858,Gang Manggis,living_street,False,True,15.255,2.7,20,10.0,500.0,1,1,,,,"LINESTRING (112.735081 -7.3374949, 112.7350444 -7.3376272)"
4636658607,4636658608,0,469305862,Buntu,living_street,False,True,14.294,2.6,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7306931 -7.3369242, 112.7306737 -7.3370513)"
4636658608,4636658607,0,469305862,Buntu,living_street,False,False,14.294,2.6,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7306737 -7.3370513, 112.7306931 -7.3369242)"
4636658608,4636658609,0,469305862,Buntu,living_street,False,True,44.853,8.1,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7306737 -7.3370513, 112.7306088 -7.3374495)"
4636658609,5608527909,0,379337421,Jalan Siwalankerto,residential,False,False,7.125,0.9,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7306088 -7.3374495, 112.7306723 -7.3374613)"
4636658609,414554367,0,379337421,Jalan Siwalankerto,residential,False,True,24.423,2.9,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7306088 -7.3374495, 112.73039 -7.3374156)"
4636658609,4636658608,0,469305862,Buntu,living_street,False,False,44.853,8.1,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7306088 -7.3374495, 112.7306737 -7.3370513)"
4636658610,5377574873,0,315607850,Jalan Siwalankerto VIII,residential,False,False,6.728,0.8,30,25.0,2000.0,1,4,,,,"LINESTRING (112.737352 -7.3410652, 112.737291 -7.3410646)"
4636658610,4636658611,0,469305864,Gang Sri Rejeki,living_street,False,True,38.647,7.0,20,10.0,500.0,1,1,,,,"LINESTRING (112.737352 -7.3410652, 112.737701 -7.3410966)"
4636658611,4636656665,0,159882779,Jalan Siwalankerto Selatan I,residential,False,False,5.516,0.7,30,15.0,1000.0,1,2,,,,"LINESTRING (112.737701 -7.3410966, 112.7377074 -7.3410474)"
4636658611,4636658502,0,159882779,Jalan Siwalankerto Selatan I,residential,False,True,10.886,1.3,30,15.0,1000.0,1,2,,,,"LINESTRING (112.737701 -7.3410966, 112.7376884 -7.3411937)"
4636658611,4636658610,0,469305864,Gang Sri Rejeki,living_street,False,False,38.647,7.0,20,10.0,500.0,1,1,,,,"LINESTRING (112.737701 -7.3410966, 112.737352 -7.3410652)"
4636658617,4636658037,0,159882788,,residential,False,False,9.08,1.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7372364 -7.3441645, 112.7372415 -7.344083)"
4636658617,4636658265,0,159882788,,residential,False,True,9.52,1.1,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7372364 -7.3441645, 112.7372192 -7.3442484)"
4636658623,6722325557,0,926201427,Jalan Siwalankerto Tengah,residential,False,False,20.662,2.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7319593 -7.336168, 112.7317878 -7.3360932)"
4636658623,1719641797,0,926201427,Jalan Siwalankerto Tengah,residential,False,True,32.335,3.9,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7319593 -7.336168, 112.7322245 -7.336292)"
4636658624,6722325522,0,469305872,,living_street,False,False,8.483,1.5,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7335408 -7.3360437, 112.7335225 -7.3361178)"
4636658624,4636658625,0,469305872,,living_street,False,True,22.82,4.1,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7335408 -7.3360437, 112.7335981 -7.3358465)"
4636658625,4636658624,0,469305872,,living_street,False,False,22.82,4.1,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7335981 -7.3358465, 112.7335408 -7.3360437)"
4636658625,4636658626,0,469305872,,living_street,False,True,21.578,3.9,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7335981 -7.3358465, 112.7336511 -7.3356597)"
4636658626,4636658625,0,469305872,,living_street,False,False,21.578,3.9,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7336511 -7.3356597, 112.7335981 -7.3358465)"
4636658626,4636658627,0,469305872,,living_street,False,True,30.259,5.4,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7336511 -7.3356597, 112.7337249 -7.3353976)"
4636658627,4636658626,0,469305872,,living_street,False,False,30.259,5.4,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7337249 -7.3353976, 112.7336511 -7.3356597)"
4636658627,4636658628,0,469305872,,living_street,False,True,39.937,7.2,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7337249 -7.3353976, 112.7338336 -7.335055)"
4636658628,4636658627,0,469305872,,living_street,False,False,39.937,7.2,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7338336 -7.335055, 112.7337249 -7.3353976)"
4636658628,6722325553,0,587068729,,service,False,False,39.917,4.8,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7338336 -7.335055, 112.7341765 -7.3351699)"
4636658628,5608342972,0,587068729,,service,False,True,57.688,6.9,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7338336 -7.335055, 112.733334 -7.3349013)"
4636658636,4636658637,0,469305877,Jalan Siwalankerto Tengah Gang Musholla,living_street,False,True,36.74,6.6,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7356788 -7.3367122, 112.735644 -7.3370408)"
4636658637,4636658636,0,469305877,Jalan Siwalankerto Tengah Gang Musholla,living_street,False,False,36.74,6.6,20,20.0,1500.0,1,3,,,,"LINESTRING (112.735644 -7.3370408, 112.7356788 -7.3367122)"
4636658637,4636658638,0,469305877,Jalan Siwalankerto Tengah Gang Musholla,living_street,False,True,35.48,6.4,20,20.0,1500.0,1,3,,,,"LINESTRING (112.735644 -7.3370408, 112.7356164 -7.3373587)"
4636658638,4636658637,0,469305877,Jalan Siwalankerto Tengah Gang Musholla,living_street,False,False,35.48,6.4,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7356164 -7.3373587, 112.735644 -7.3370408)"
4636658638,4636658640,0,469305877,Jalan Siwalankerto Tengah Gang Musholla,living_street,False,True,21.66,3.9,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7356164 -7.3373587, 112.7356039 -7.3375531)"
4636658640,5608705128,0,159882740,Jalan Siwalankerto Tengah,residential,False,False,36.714,4.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7356039 -7.3375531, 112.7352743 -7.3375995)"
4636658640,4636658485,0,159882740,Jalan Siwalankerto Tengah,residential,False,True,21.542,2.6,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7356039 -7.3375531, 112.7357979 -7.3375305)"
4636658640,4636658638,0,469305877,Jalan Siwalankerto Tengah Gang Musholla,living_street,False,False,21.66,3.9,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7356039 -7.3375531, 112.7356164 -7.3373587)"
4636658641,10871247933,0,469305880,Gang Mangga,living_street,False,False,27.507,5.0,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7368342 -7.3438583, 112.736593 -7.3437953)"
4636658641,4636658642,0,469305880,Gang Mangga,living_street,False,True,14.255,2.6,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7368342 -7.3438583, 112.7369512 -7.3439128)"
4636658642,4636658641,0,469305880,Gang Mangga,living_street,False,False,14.255,2.6,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7369512 -7.3439128, 112.7368342 -7.3438583)"
4636658642,4636658643,0,469305880,Gang Mangga,living_street,False,True,5.307,1.0,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7369512 -7.3439128, 112.736998 -7.3439239)"
4636658643,4636658642,0,469305880,Gang Mangga,living_street,False,False,5.307,1.0,20,15.0,1000.0,1,2,,,,"LINESTRING (112.736998 -7.3439239, 112.7369512 -7.3439128)"
4636658643,4636658644,0,469305880,Gang Mangga,living_street,False,True,7.188,1.3,20,15.0,1000.0,1,2,,,,"LINESTRING (112.736998 -7.3439239, 112.7370606 -7.3439419)"
4636658644,4636658643,0,469305880,Gang Mangga,living_street,False,False,7.188,1.3,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7370606 -7.3439419, 112.736998 -7.3439239)"
4636658644,4636658645,0,469305880,Gang Mangga,living_street,False,True,21.041,3.8,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7370606 -7.3439419, 112.7372445 -7.3439923)"
4636658645,4636658014,0,159882788,,residential,False,False,15.677,1.9,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7372445 -7.3439923, 112.7372731 -7.3438542)"
4636658645,4636658037,0,159882788,,residential,False,True,10.091,1.2,30,25.0,2000.0,2,4,,,,"LINESTRING (112.7372445 -7.3439923, 112.7372415 -7.344083)"
4636658645,4636658644,0,469305880,Gang Mangga,living_street,False,False,21.041,3.8,20,15.0,1000.0,1,2,,,,"LINESTRING (112.7372445 -7.3439923, 112.7370606 -7.3439419)"
4636658656,4636657821,0,159882791,Jalan Siwalankerto Timur I,residential,False,False,33.8,4.1,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7393051 -7.3388159, 112.7396066 -7.3388705)"
4636658656,4636658672,0,159882791,Jalan Siwalankerto Timur I,residential,False,True,3.055,0.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7393051 -7.3388159, 112.739278 -7.3388102)"
4636658657,4636658661,0,469305887,,living_street,False,True,42.329,7.6,20,10.0,500.0,1,1,,,,"LINESTRING (112.7333308 -7.3365428, 112.7332087 -7.3369037)"
4636658661,9186981526,0,159882783,Jalan Siwalankerto V,residential,False,False,9.248,1.1,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7332087 -7.3369037, 112.7331362 -7.3368619)"
4636658661,1719641875,0,159882783,Jalan Siwalankerto V,residential,False,True,21.091,2.5,30,25.0,2000.0,1,4,,,,"LINESTRING (112.7332087 -7.3369037, 112.7333809 -7.3369862)"
4636658661,4636658657,0,469305887,,living_street,False,False,42.329,7.6,20,10.0,500.0,1,1,,,,"LINESTRING (112.7332087 -7.3369037, 112.7333308 -7.3365428)"
4636658662,1719579206,0,159869696,Jalan Siwalankerto,residential,False,False,118.918,14.3,30,35.0,3000.0,1,6,,,,"LINESTRING (112.7397086 -7.3372734, 112.7407763 -7.3374229)"
4636658662,4636658079,0,159869696,Jalan Siwalankerto,residential,False,True,10.953,1.3,30,35.0,3000.0,1,6,,,,"LINESTRING (112.7397086 -7.3372734, 112.7396106 -7.3372574)"
4636658662,4636658665,0,469305889,Jalan Siwalankerto Timur I,living_street,False,True,41.24,7.4,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7397086 -7.3372734, 112.7396007 -7.3376285)"
4636658665,5406390550,0,469305753,,living_street,False,True,3.994,0.7,20,10.0,500.0,1,1,,,,"LINESTRING (112.7396007 -7.3376285, 112.7395669 -7.3376156)"
4636658665,4636658662,0,469305889,Jalan Siwalankerto Timur I,living_street,False,False,41.24,7.4,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7396007 -7.3376285, 112.7397086 -7.3372734)"
4636658665,4636658666,0,469305889,Jalan Siwalankerto Timur I,living_street,False,True,31.088,5.6,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7396007 -7.3376285, 112.739531 -7.3378994)"
4636658666,4636658665,0,469305889,Jalan Siwalankerto Timur I,living_street,False,False,31.088,5.6,20,20.0,1500.0,1,3,,,,"LINESTRING (112.739531 -7.3378994, 112.7396007 -7.3376285)"
4636658666,4636658667,0,469305889,Jalan Siwalankerto Timur I,living_street,False,True,11.773,2.1,20,20.0,1500.0,1,3,,,,"LINESTRING (112.739531 -7.3378994, 112.7395003 -7.3380008)"
4636658667,4636658666,0,469305889,Jalan Siwalankerto Timur I,living_street,False,False,11.773,2.1,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7395003 -7.3380008, 112.739531 -7.3378994)"
4636658667,4636658668,0,469305889,Jalan Siwalankerto Timur I,living_street,False,True,21.873,3.9,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7395003 -7.3380008, 112.7394397 -7.3381881)"
4636658668,4636658667,0,469305889,Jalan Siwalankerto Timur I,living_street,False,False,21.873,3.9,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7394397 -7.3381881, 112.7395003 -7.3380008)"
4636658668,4636658669,0,469305889,Jalan Siwalankerto Timur I,living_street,False,True,12.94,2.3,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7394397 -7.3381881, 112.7394029 -7.3382986)"
4636658669,4636658668,0,469305889,Jalan Siwalankerto Timur I,living_street,False,False,12.94,2.3,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7394029 -7.3382986, 112.7394397 -7.3381881)"
4636658669,9186933334,0,469305889,Jalan Siwalankerto Timur I,living_street,False,True,11.646,2.1,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7394029 -7.3382986, 112.7393757 -7.3383998)"
4636658670,9186933334,0,469305889,Jalan Siwalankerto Timur I,living_street,False,False,10.462,1.9,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7393536 -7.3384913, 112.7393757 -7.3383998)"
4636658670,4636658671,0,469305889,Jalan Siwalankerto Timur I,living_street,False,True,16.732,3.0,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7393536 -7.3384913, 112.7393194 -7.3386379)"
4636658671,4636658670,0,469305889,Jalan Siwalankerto Timur I,living_street,False,False,16.732,3.0,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7393194 -7.3386379, 112.7393536 -7.3384913)"
4636658671,4636658672,0,469305889,Jalan Siwalankerto Timur I,living_street,False,True,19.695,3.5,20,20.0,1500.0,1,3,,,,"LINESTRING (112.7393194 -7.3386379, 112.739278 -7.3388102)"
4636658672,4636658656,0,159882791,Jalan Siwalankerto Timur I,residential,False,False,3.055,0.4,30,25.0,2000.0,1,4,,,,"LINESTRING (112.739278 -7.3388102, 112.7393051 -7.3388159)"
4636658672,4636658077,0,159882791,Jalan Siwalankerto Timur I,residential,False,True,100.812,12.1,30,25.0,2000.0,1,4,,,,"LINESTRING (112.739278 -7.3388102, 112.7383777 -7.3386532)"
